"PV1SCIE","PV1READ","PV1MATH","SOCONPA","INFOJOB2","INFOJOB1","INFOCAR","ICTOUTSIDE","ICTCLASS","HOMESCH","ENTUSE","BELONG","MASTGOAL","RESILIENCE","SWBP","EUDMO","GFOFAIL","WORKMAST","COMPETE","ATTLNACT","PISADIFF","SCREADDIFF","SCREADCOMP","JOYREAD","TEACHINT","ADAPTIVITY","STIMREAD","PERFEED","DIRINS","TEACHSUP","DISCLIMA","ICTRES","WEALTH","HEDRES","CULTPOSS","HOMEPOS","ICTSCH","ICTHOME","ESCS","CHANGE","SCCHANGE","AGE","GRADE","ST016Q01NA","IMMIG","HISEI","HISCED","FISCED","MISCED","ISCEDL","ST001D01T","REPEAT","ST004D01T"
457.985,472.192,469.34,-1.0471,0.202,0.5109,0.439,-1.3048,-1.2188,-1.6067,0.1523,0.9423,0.5761,1.217,-0.5928,1.1963,-1.8939,1.1448,2.0054,-0.6583,0.5206,0.8207,0.1222,-1.9715,-1.7468,-0.9282,-0.5068,-0.9181,-0.8962,-1.5925,-0.977,0.1042,0.3015,-1.0118,-0.4948,-0.187,5,9,-0.7914,0,0,15.92,1,8,1,30.32,4,4,4,3,10,0,1
438.676,482.726,500.525,0.3334,-1.4728,1.9988,1.2862,-0.4358,0.6562,-0.6961,1.7916,2.7249,1.8524,-0.0614,0.1038,1.7411,-0.4342,1.0596,-2.345,1.0844,0.2705,-0.0697,-0.5485,-2.7114,-0.2934,-0.1716,0.5102,0.5121,-0.2546,-0.6262,0.4922,-0.044,0.4727,-0.4903,-1.3205,-0.0912,9,10,-0.3497,1,0,16,1,6,1,30.34,5,5,5,3,10,0,2
550.48,573.015,560.112,0.9078,0.2691,0.5109,-0.0076,-1.2255,0.5016,-0.709,0.6916,1.4683,-0.4347,-0.7077,0.6502,-0.569,0.1097,0.487,0.1956,0.0281,-1.272,-1.8876,0.8214,0.0127,-0.8687,-0.1716,-0.3644,-0.3253,0.0054,-0.1719,-0.4003,0.9727,0.5336,-1.3835,-0.2173,-0.0825,4,11,-0.4686,2,0,15.83,1,7,1,44.94,4,4,4,3,10,0,2
442.691,460.289,455.132,-0.0974,-1.4728,-0.9778,-0.7602,0.0731,0.1942,-0.0206,-0.4354,-0.4509,-0.8444,-0.5787,0.3385,-0.3121,0.052,-0.7233,0.1956,0.0042,0.2705,0.409,-0.7391,0.0956,0.1744,0.0183,-0.9747,-1.1311,-1.0988,0.1924,-0.5708,-0.8794,-0.4678,-0.6853,-0.2173,-0.7373,4,8,-1.0947,1,1,15.42,0,7,3,26.62,4,2,4,2,9,0,1
487.775,411.039,526.153,0.9078,-1.4728,0.5109,-1.3535,-1.3048,-1.2188,-0.9428,-0.3046,-0.3184,-1.3162,-1.1108,-1.566,-0.9827,0.052,-0.1015,-0.2047,-0.6583,0.2705,0.0755,0.1222,-1.9715,-1.0615,-0.5786,-0.62,0.2682,-1.0988,-1.1481,-0.3697,0.135,-0.1331,-1.0118,-0.9276,-0.5518,8,10,-0.8501,0,0,16.08,1,3,1,35.34,4,4,4,3,10,0,2
430.26,485.556,429.438,-0.0974,0.7196,0.3463,-0.2703,-0.343,-1.2188,-1.6148,-0.6226,-1.0064,0.3468,-0.5176,-1.7969,-0.3121,-0.13,-0.1015,-0.6888,0.0083,0.2705,-0.556,-0.5485,-0.9016,-0.6079,-0.0791,-0.62,0.0728,-0.2546,0.3485,0.6429,-0.2116,-0.02,-1.3835,-0.4948,-0.6358,7,11,-0.434,0,0,16,1,4,1,25.39,6,6,5,3,10,0,1
519.374,613.306,521.566,0.9078,1.4601,1.9988,0.7937,-0.4809,0.0269,-0.3672,0.3926,0.6818,0.5761,0.4558,0.7301,0.2621,-0.687,0.5693,-0.4112,1.0844,0.2705,-0.524,0.1222,0.0127,0.1744,-0.1687,-0.3605,-1.256,0.3183,0.6259,0.871,-0.112,0.1441,-0.6853,0.3739,0.1136,7,8,-0.6031,0,0,16,1,9,1,58.77,2,2,2,3,10,0,2
501.02,558.534,485.029,0.9078,-0.0607,0.5109,-0.0099,-1.2534,-0.0224,-2.3008,0.3292,1.4326,-0.4347,1.6438,0.1869,-0.6723,-1.2792,0.0273,1.1811,1.0844,-1.272,0.7067,-0.4419,-1.7421,-2.2177,-0.9319,0.3782,-1.6391,-1.166,-1.555,-1.4686,-1.0269,-0.3674,-1.6618,-1.9141,-1.3746,6,5,-1.2936,0,0,15.75,1,8,1,30.34,4,4,2,3,10,0,1
463.906,479.882,500.209,0.9078,-1.4728,1.3905,0.5048,-0.0965,-1.2188,-2.2656,1.24,0.3241,-0.6331,-0.0614,0.7301,-0.9827,-0.9295,-1.1187,2.0054,1.0844,0.2705,0.409,0.1222,-0.9016,0.1744,-0.5786,-0.62,-0.99,1.0067,0.298,0.7073,0.0895,0.3611,0.0477,-1.3205,-0.2268,5,10,0.3751,3,1,15.75,1,7,1,58.77,6,6,5,3,10,0,2
461.288,497.852,480.434,-0.5578,-1.4728,-0.9778,-0.9302,0.0098,0.1942,-0.8988,-0.8641,0.9517,0.5761,-0.4684,1.2386,-0.569,0.8207,-0.1015,0.1956,1.0844,0.2705,0.409,0.1222,-0.1542,-0.6079,-1.4494,-0.62,0.7743,-2.1693,-0.7475,-1.5946,-0.2532,-0.4834,-1.4253,-0.7992,-1.0013,7,10,0.4301,2,0,15.42,0,8,1,78.86,6,6,4,2,9,0,2
504.831,470.463,501.479,-0.3986,-0.7697,-0.9778,-1.1281,0.1261,-1.2188,-0.8273,0.284,-0.3004,0.2224,-0.0614,-0.5928,-0.267,-0.687,-0.772,0.1956,1.0844,-1.272,-1.8876,0.1222,-1.4526,0.2595,-0.4708,0.2464,2.0165,0.1339,-0.1719,-2.7124,-0.7308,-0.1673,-0.6853,-1.3205,-0.6566,7,11,-0.2589,1,1,15.5,0,9,2,68.7,4,2,4,2,9,0,2
413.943,496.991,422.824,0.9078,-0.4913,1.9988,-0.7602,0.4802,-1.2188,0.5816,1.4386,-0.6913,0.5761,1.217,0.1038,0.2621,0.4637,1.0596,0.1956,1.0844,0.2705,-0.524,0.1222,0.8628,0.1744,0.7397,0.5102,0.5121,0.8667,0.1694,-0.4003,1.2943,0.7587,0.0097,0.3571,0.6477,9,10,-0.4294,0,0,15.58,0,9,1,30.78,4,4,2,2,9,0,2
411.546,354.985,444.427,0.9078,1.4601,1.9988,-0.0693,2.4969,-1.2188,-2.2971,0.1734,-0.445,0.5761,-0.0614,1.2386,-0.9827,0.4637,-0.1015,0.1956,1.0844,0.2705,1.9635,-2.4403,-0.861,0.1744,-0.5786,-0.62,-0.3253,-0.7134,0.385,0.6499,1.2943,1.4461,-0.4903,0.0426,0.6549,8,9,-0.5184,0,0,15.75,1,10,1,25.95,4,4,4,3,10,0,2
460.049,505.934,450.127,0.9078,-0.1744,-0.9778,-0.6646,-0.0801,0.7194,-0.9653,-0.3364,0.165,1.8524,-1.3795,-0.3236,0.2621,1.8905,1.0596,0.4352,1.0844,1.0453,-1.8876,1.2374,1.7513,-0.6079,0.8329,1.1543,-1.256,0.0837,-0.3673,-2.7124,-0.239,-0.0485,-0.6853,0.9438,0.2864,4,11,1.0427,1,1,16,2,4,3,82.41,6,6,6,3,11,0,1
574.012,611.009,625.458,0.9078,-0.7697,-0.0726,-0.2062,-1.2534,2.3579,-2.2971,-0.3756,-0.5552,-1.3874,-0.1244,1.2386,0.2621,-0.687,0.5693,0.1956,0.0281,-1.272,-1.8876,1.2374,-0.5831,0.2984,-0.1687,-1.7115,-0.0363,-0.6245,-0.2441,0.7843,0.7693,0.6367,-0.1357,2.3457,1.5573,4,9,1.4998,2,2,15.67,1,6,1,78.17,6,5,6,3,10,0,1
435.411,503.222,447.9,0.3691,-0.1744,1.2572,-0.0169,-1.2662,0.2205,-0.4694,-0.1956,-0.0358,-0.4347,-0.0614,-0.5928,0.2621,-0.687,-0.1015,-0.9792,-1.6139,0.2705,0.8812,-0.849,0.3568,0.1744,0.1941,-0.62,0.5121,-0.254,1.314,2.0345,-0.349,-0.3917,-0.6853,-1.3205,-0.7902,5,9,-1.0817,0,0,15.83,2,6,2,28.48,4,4,4,3,11,0,2
641.42,710.557,609.609,-0.9513,-0.7697,-0.9778,-0.4107,-0.8181,0.2364,-0.9653,0.0011,-1.0013,-0.8444,-1.0974,-0.5928,-1.6371,1.4083,-1.034,0.1956,-0.6583,-1.272,-0.524,0.8214,0.5935,-0.2934,-1.0504,0.2147,-0.3253,-1.385,-1.1053,-0.582,-1.2275,-1.1925,-1.956,1.2563,-0.8962,4,5,0.1608,0,0,15.58,0,2,1,62.39,6,4,6,2,9,0,1
558.65,580.859,539.198,0.9078,1.4601,-0.9778,-0.68,-0.8181,-1.2188,-1.205,-0.2102,-0.0939,0.5761,-0.0614,0.1869,-0.569,0.052,0.0273,0.1956,-0.6583,0.2705,1.2421,-1.0985,0.0127,-0.2934,-0.2644,0.4764,1.0179,-0.7134,-0.2023,0.7843,-0.0154,0.4614,1.1793,0.44,0.6549,10,11,-0.1014,0,0,15.25,0,7,1,26.8,5,4,5,2,9,0,2
502.678,563.342,511.7,0.0157,-1.4077,-0.8851,-1.9166,0.6947,-1.2188,0.4719,-0.0841,-0.5635,-1.3162,-0.0614,-1.1176,-0.9827,-0.687,-1.034,-0.2661,1.0844,0.9672,0.0755,0.1222,-1.3214,0.6797,1.323,1.1506,2.0165,0.1339,1.314,0.871,-0.3228,0.4022,-0.6853,0.0426,0.1858,7,8,0.8693,0,0,15.67,0,7,1,75.54,6,6,6,2,9,0,2
515.895,553.47,527.696,0.9078,0.6352,0.2512,0.2351,-1.3048,1.4934,-0.1001,0.1346,-0.1843,0.8347,-0.0328,0.7301,1.1963,0.052,1.8164,-0.5707,1.0844,-0.2888,-0.0697,-0.7391,0.0127,0.1744,1.323,0.0236,-0.3253,-0.5794,1.314,-0.5964,-0.6231,-0.3392,1.1793,0.1882,-0.1746,5,10,-0.03,0,0,15.83,1,8,1,36.35,6,6,4,3,10,0,1
527.872,545.749,540.909,0.3691,-0.7697,-0.9778,-0.4637,-0.8181,-0.2468,-0.248,-0.8142,0.1731,0.3133,-0.0614,1.2386,1.243,-0.3498,0.9982,-0.4112,1.0844,-0.8863,-0.556,0.1222,2.6131,-0.2934,0.1915,-0.2622,-0.3253,-0.5072,0.7015,1.0294,0.333,-0.0237,0.0477,1.0068,0.5219,8,10,0.813,0,0,15.42,0,7,1,65.12,6,6,5,2,9,0,1
525.5,571.853,558.947,-0.3986,1.4601,-0.9778,-0.1288,-1.3048,-1.2188,-0.2734,0.3826,0.0348,1.8524,0.4152,0.7301,0.2621,1.8905,1.0596,1.1811,-2.5375,-1.272,-0.0697,0.5246,-0.8551,0.6797,-0.474,-0.9225,-0.3253,-1.3309,0.3485,-2.7124,0.9356,0.9185,0.0477,-0.0437,0.5332,4,9,0.9124,0,0,15.33,0,9,1,70.09,6,4,6,2,9,0,1
596.287,667.394,590.266,-0.0974,-1.4728,0.7741,0.1978,-1.2534,-1.1319,-1.0824,-0.3854,-1.1206,-0.4347,-0.8469,-0.5928,-0.9827,1.3423,-1.3692,-0.2661,-0.6583,0.2705,0.409,1.2374,-0.2008,-0.2934,0.4572,0.2464,0.2012,-0.2546,0.1597,0.0523,-0.4023,-0.3548,-1.0118,-1.9141,-0.8892,7,8,0.6273,0,0,15.67,1,2,1,86.72,6,6,6,3,10,0,1
614.235,666.041,581.647,-0.3986,1.4601,-0.9778,-0.68,0.4366,1.1147,-0.8273,0.3896,-1.0523,-0.2151,-0.5176,-0.5928,0.2621,1.8905,-0.1015,0.1956,0.0281,0.2705,-1.0064,0.1222,0.8628,0.1744,-0.1687,0.5102,-0.3253,-0.2546,-0.2023,-0.8922,1.8669,0.7472,1.1793,0.8993,1.3296,4,9,1.3744,1,1,15.83,0,6,1,76.65,6,1,6,2,9,0,2
693.026,778.541,645.572,-0.2702,-1.4728,-0.9778,-0.68,-1.3048,-1.2188,-0.3589,0.4692,-1.2565,-1.3162,-0.8109,-0.5928,-0.6723,1.8905,0.9982,-0.2047,0.4667,-1.272,-0.663,1.8839,2.6131,1.8245,-0.1716,1.1543,-0.3253,0.0836,0.6259,-1.0963,-0.0298,0.1384,-0.1357,2.3457,1.171,0,11,1.3494,0,0,15.75,0,3,1,78.86,6,6,6,2,9,0,1
551.516,575.697,522.483,0.9078,1.4601,-0.9778,0.5568,0.0212,-1.2188,0.11,0.7875,0.3018,0.5761,-0.4531,0.7301,-0.9827,-0.687,-0.6545,-0.2661,1.0844,0.9672,0.795,-1.0985,0.1984,0.1744,0.4572,0.1494,0.7743,-0.0424,-0.2023,-0.0424,0.2272,0.1558,-0.6853,-0.7992,0.016,6,11,0.7183,0,0,16.17,1,7,1,71.39,6,6,4,3,10,0,2
493.758,442.06,517.071,0.9078,-1.4728,-0.9778,-1.9166,-1.3048,0.3065,-1.6148,-0.7614,-0.3184,1.1969,0.7872,-0.5928,0.2621,-0.687,-0.1015,1.1811,0.4667,0.2705,-0.0697,0.1222,-0.1042,0.1744,-0.1687,0.5102,-0.0363,1.1049,0.6259,-0.417,-0.1536,-0.2178,1.1793,2.3457,0.6985,4,10,-0.3511,2,1,15.25,-1,7,3,33.76,4,4,4,2,8,1,2
452.446,486.437,476.147,0.3334,-0.1744,-0.9778,-0.7602,2.4969,-1.2188,-0.1447,-0.5405,-0.3184,-1.1295,-0.4684,1.2386,-0.1652,0.1097,-0.6545,0.1956,1.0844,0.7192,0.9065,-0.4089,-0.1042,-0.6079,0.4599,0.3749,-0.3253,-0.7598,-1.7418,-0.4003,0.2272,0.8749,-0.6853,0.7899,0.5833,5,9,-0.4602,0,0,15.5,0,7,1,30.59,4,4,2,2,9,0,1
450.822,485.707,531.617,0.3334,-0.3885,-0.9778,-1.215,0.2858,1.0418,-0.7005,-0.379,-0.9879,0.9703,0.4392,0.1869,0.2621,0.4637,-0.1015,-0.4631,-0.6583,0.7192,0.5082,0.1222,1.0387,0.1744,0.937,-0.1313,2.0165,-1.417,-1.1481,-0.4825,-0.6231,-0.4895,-0.9649,0.1882,-0.5768,4,8,0.4505,0,0,15.92,0,8,1,70.5,6,6,6,2,9,0,1
543.755,585.612,514.723,0.7972,-0.164,-0.9778,-0.2424,-0.2128,-1.1319,-2.2971,1.0442,0.0348,1.2329,2.3693,1.2386,-0.2139,-1.8939,1.8164,-0.6437,0.0281,-1.272,-1.8876,1.8839,2.6131,-0.2934,-0.5754,-2.3003,0.5121,-2.1704,1.314,-1.0963,3.601,4.1586,1.1793,1.8376,3.2619,4,11,2.171,0,0,16,1,9,1,75.54,6,6,6,3,10,0,1
499.133,468.896,442.979,0.7033,-0.7697,-0.2917,-1.9166,0.2858,-0.6454,-0.3523,-0.418,-0.3184,-1.1295,-0.0614,1.2386,0.2621,0.4637,0.487,0.571,1.0844,0.2705,0.5082,0.1222,0.0127,-0.2934,-0.5786,-0.3644,-0.3253,0.006,0.7628,-0.5097,2.6563,1.868,1.1793,1.2337,1.8919,5,10,0.8927,0,0,15.25,0,9,1,51.5,5,5,5,2,9,0,2
454.624,475.479,489.616,0.9078,-1.4728,-0.9778,-0.3335,-0.4165,-1.2188,-0.5476,-0.6931,-0.4415,-1.3162,-0.0614,1.2386,-0.9827,0.4637,-1.3692,-0.9792,-0.6583,0.2705,0.9065,-0.7391,-0.2704,-0.6079,-0.5786,-0.62,-0.3253,-0.5066,-1.555,-0.9647,0.9144,0.8141,0.0477,0.3571,0.8486,2,11,-0.3882,0,0,16,1,10,1,28.48,4,4,4,3,10,0,1
557.561,564.267,541.979,-1.318,0.202,-0.9778,-0.68,-0.7233,1.3042,-0.2348,1.0745,0.8801,1.1101,2.3693,0.6502,1.348,1.8905,1.1448,0.2653,1.0844,0.2705,-0.0362,1.2374,-2.7114,-0.6079,-0.4708,-0.103,-0.0008,-1.6464,-0.2023,-1.0331,-0.1536,0.153,1.1793,-0.7992,-0.0193,5,10,-0.7059,0,0,15.25,0,7,2,31.08,4,4,4,2,9,0,1
595.867,608.074,644.745,0.9078,-1.4728,-0.9778,-0.7602,0.2517,0.1703,-0.5022,0.7036,-0.5665,0.5761,1.5527,-0.5928,-0.3121,0.4637,1.8164,1.1811,1.0844,-0.4021,-0.524,1.8839,0.0127,1.3209,0.1915,0.5102,0.7743,-0.5066,-0.2023,-0.4003,2.6563,1.5236,1.1793,0.4235,1.1467,4,10,1.297,0,0,15.67,0,8,1,76.65,6,6,4,2,9,0,1
554.034,544.124,621.422,0.7033,-0.7697,-0.9778,-1.0823,-1.3048,1.3042,-1.0423,-0.5148,-0.7131,1.1969,-0.2056,0.6502,-0.9827,1.8905,1.1448,2.0054,0.4667,-0.2888,0.409,-0.4089,-0.9016,0.9888,-0.4708,0.7869,0.9044,-1.7471,-0.1605,-0.4995,0.5586,1.3573,-0.6853,0.0426,0.576,4,10,1.2777,0,0,15.42,0,6,1,88.31,6,6,6,2,9,0,1
547.523,515.165,477.935,-1.0299,-1.4728,-0.9778,-1.9166,-0.7509,-1.2188,-0.6782,0.8186,0.9782,-2.5252,-0.1433,0.1869,-1.3539,-1.8939,-1.3692,2.0054,-0.6583,-1.272,-0.1483,0.1222,-1.9715,0.636,2.0073,-0.0686,1.251,0.7198,1.314,-1.8167,-0.5963,-0.0532,-1.3835,0.0426,-0.1676,6,9,0.5865,0,0,15.42,0,9,2,68.55,6,6,4,2,9,0,2
512.194,584.329,536.611,0.9078,-0.7697,-0.9778,0.2085,0.0307,-1.2188,-0.2981,0.1881,0.6818,-0.4347,-0.0614,1.2386,1.348,-1.1597,-1.1187,0.7262,-1.4024,-1.272,-1.0064,1.8839,0.2864,1.3209,0.1915,1.1884,0.7743,-0.5072,0.7015,-0.4003,0.2111,0.2356,1.1793,1.514,1.0336,10,11,0.4201,1,1,15.58,0,8,1,45.76,5,5,5,2,9,0,2
465.725,514.873,609.355,0.9078,1.4601,-0.9778,0.283,-1.3048,-0.0265,3.307,0.6437,-0.5878,0.5761,-0.0614,-0.5928,-0.9827,-0.687,0.9982,1.2643,1.0844,-0.7816,-1.8876,1.0657,0.7178,-1.0615,-0.5786,-0.2336,-0.6555,-1.0988,-0.5973,-0.3697,3.601,2.2338,1.1793,1.8376,2.9742,7,11,2.1802,0,0,16,1,7,2,82.41,6,6,6,3,10,0,2
694.167,742.391,665.448,-0.0974,-0.164,-0.9778,-1.0823,-0.4036,0.2764,-0.8761,-0.2928,-0.7814,0.4819,-0.8273,-0.3236,-0.1652,-0.6133,-0.7233,-1.2708,0.4626,-1.272,-1.0064,0.1222,-0.2406,0.9684,0.1041,0.7904,0.7743,0.6532,1.314,0.7538,2.6563,0.9674,0.0477,1.3393,1.0611,6,11,1.1985,2,2,15.5,0,7,1,73.38,6,6,6,2,9,0,1
538.169,575.529,565.488,-0.1343,0.202,-0.9778,-0.4238,-0.2172,-1.2188,-0.1347,1.6151,-0.445,0.1123,-0.8273,-0.5928,-0.569,-0.2006,1.8164,0.1956,-0.6583,0.2705,-0.0697,0.1222,1.3493,0.1744,1.323,1.4931,0.7743,0.0836,1.314,-0.9514,2.6563,2.3254,0.0477,2.3457,1.9387,7,11,0.486,0,0,15.42,0,4,1,50.15,4,4,4,2,9,0,1
484.86,550.186,650.28,0.3691,0.9038,-0.1992,0.9189,0.7462,0.4662,0.8289,0.9896,1.4685,0.5761,1.111,1.2386,1.1963,0.1097,1.0596,2.0054,0.4667,0.2705,0.409,0.1222,-1.3214,-0.6079,-1.0467,-0.62,-1.6391,-0.9557,-0.7857,0.4922,1.2943,0.843,1.1793,2.3457,1.9944,6,10,1.7655,0,0,16.17,1,10,1,82.41,6,6,6,3,10,0,2
577.605,536.923,537.913,0.3691,-0.164,-0.2917,-1.2004,-0.4809,1.1809,-1.6148,-0.5073,-0.3184,-0.2151,0.3444,-0.3236,-0.6723,0.4637,-0.772,0.1956,1.0844,-1.272,-0.524,1.8839,-0.9016,-0.6079,0.1041,0.378,2.0165,-1.3309,1.314,0.4922,0.333,0.1491,0.0477,0.7565,0.5762,5,10,1.1145,1,0,15.25,0,9,1,79.74,6,6,6,2,9,0,2
463.968,437.116,472.597,0.3691,-0.7697,-0.9778,-1.9166,1.4223,-1.2188,-0.568,-0.0187,-0.5635,-0.4347,-1.2865,-0.5928,-0.6723,0.4637,-0.1015,-0.2047,-0.6583,1.6524,0.9065,-1.3543,-1.1798,-0.2934,-0.9282,-0.3644,-0.6555,-1.0988,-0.5575,0.396,-0.044,0.1312,-0.9649,-1.9141,-0.6748,6,8,0.0356,0,0,15.42,0,6,1,50.9,6,2,6,2,9,0,2
539.846,535.429,515.666,-1.0299,-1.4527,-0.7239,-1.9166,-1.3048,-1.1218,-2.2971,-1.4246,-0.3184,-1.3162,-0.0614,0.6502,-0.9827,-0.687,-1.034,0.1956,-0.6583,0.2705,0.5082,0.1222,-0.5831,-1.184,-2.2652,-0.4761,-0.3253,-2.9425,1.314,-0.5964,-0.1307,-0.3545,-1.0118,-1.9141,-0.6216,6,9,0.6075,0,0,15.5,0,8,1,79.74,6,6,4,2,9,0,2
637.587,662.787,594.939,-1.318,-1.4728,-0.9778,-0.4107,-0.0417,1.285,-0.448,-0.3061,-0.6693,-0.094,-0.0614,0.3385,-0.523,1.8905,-1.071,1.2643,-0.6583,-1.272,-1.126,0.1222,1.5998,0.6134,-0.5786,-0.3644,0.7743,-0.7874,-0.0771,0.2621,0.6901,0.5057,0.0477,1.2337,0.9342,4,9,1.1585,0,0,15.75,0,6,1,86.72,5,5,4,2,9,0,1
528.117,517.774,525.816,0.3334,-1.4728,-0.9778,-0.68,-0.3019,-1.2188,-0.6352,-0.19,0.4951,-1.9222,0.3864,-1.1176,-0.9827,-0.2459,0.487,0.1244,-1.4024,-0.7816,-0.524,0.8214,-0.5831,-1.0346,-2.2652,-0.5106,0.2012,-1.0493,-1.8782,-0.4995,0.3443,0.8459,0.0477,0.3739,0.7523,4,11,1.1301,0,0,15.25,0,7,1,76.65,6,6,6,2,9,0,2
508.56,471.212,471.366,0.9078,-0.1744,-0.9778,-1.3535,0.41,0.8098,0.1861,-0.8559,-0.4415,1.1101,-0.5989,-1.3186,0.2621,0.8794,-0.6545,2.0054,0.0281,0.2705,-0.524,0.8214,0.0631,0.1744,0.5464,-0.9263,0.7743,-0.0418,0.4394,0.2377,0.2111,1.0866,-0.9649,1.1197,0.7319,10,9,0.8997,0,0,15.58,0,5,1,65.01,6,5,6,2,9,0,2
580.537,571.727,504.261,-0.124,-0.1744,-0.9778,-0.68,0.9081,1.9065,-0.6699,-1.0664,-1.186,0.5761,-0.0806,0.7301,1.243,-0.687,-0.6545,0.1956,1.0844,1.2958,1.5959,-1.0985,-1.7421,-0.3689,-0.4708,-0.2288,0.7743,-1.2475,-0.7074,-0.9514,1.2943,1.3705,0.0477,-0.2173,0.6237,4,9,1.2426,0,0,15.5,0,9,2,85.41,6,6,6,2,9,0,1
483.836,575.772,521.922,-0.0974,-0.3885,-0.9778,-0.1763,0.8535,0.7807,0.2621,-0.0118,-0.7418,0.7181,0.4392,0.1869,1.7411,1.4083,1.8164,1.2643,0.0281,0.2705,-0.556,1.8839,0.5185,1.3209,2.0073,2.0871,2.0165,1.8202,1.314,2.0345,-0.3827,0.3029,0.0477,-0.5426,0.0516,6,11,-0.2857,0,0,15.5,0,7,1,51.56,4,4,3,2,9,0,2
426.857,460.594,437.64,0.9078,-1.4728,-0.9778,-0.4107,1.1397,0.9342,0.1257,-0.205,1.4903,0.1123,-0.0328,0.1869,0.2621,-0.3799,0.6291,-0.2661,0.4626,1.0558,1.1604,-0.4089,-1.9715,0.3684,0.836,-0.0968,-0.6555,-0.1342,1.314,0.0444,0.7063,0.7778,0.0477,-0.4948,0.3139,8,10,0.3033,0,0,15.5,0,7,1,76.65,4,4,4,2,9,0,2
385.494,440.619,431.073,-1.0299,1.2871,-0.7239,2.2501,0.2858,0.3701,0.5133,-0.0512,-0.7764,-0.8444,-0.4684,-0.5928,0.2621,0.4637,-0.1015,0.1956,1.0844,0.2705,0.5082,0.1222,0.0127,-0.8687,-0.5786,-0.62,-0.3253,-0.8332,-1.1481,-0.4003,0.2604,1.5001,-0.6947,1.1197,0.8885,6,10,0.0685,3,2,15.33,-1,8,1,51.56,4,4,4,2,8,1,2
554.836,579.527,448.109,0.9078,-0.1744,-0.9778,-0.2545,1.1397,0.5441,0.2125,-0.3123,0.0348,-0.5589,-0.8109,0.7301,-0.9827,-0.687,-0.6545,-0.733,-0.6583,-0.7816,-1.126,1.2374,-0.2406,1.8245,0.5437,2.0871,2.0165,-0.9726,1.314,0.1425,0.2111,0.5519,0.0477,2.3457,1.1263,6,10,0.0818,0,0,15.42,0,8,1,25.94,5,5,5,2,9,0,1
436.686,502.193,520.438,0.9078,-0.7697,-0.9778,-0.7817,-0.8181,1.0418,1.1942,0.4084,-0.4415,-1.3162,-1.4832,-0.5928,-0.9827,0.1097,-1.3692,-0.9792,-1.4024,0.2705,-0.0697,0.1222,0.0127,-0.2934,-0.5786,0.5102,0.7743,-0.0424,-0.2023,-0.4773,0.2214,0.7692,0.0477,2.3457,1.3059,8,9,0.4466,0,0,15.33,0,5,1,28.48,6,5,6,2,9,0,2
469.116,482.311,488.82,-0.9513,-1.4728,-0.9778,-1.9166,2.4969,2.4394,3.307,2.9866,0.6818,-0.4347,2.3693,1.2386,0.2621,-0.4342,-0.7233,-0.733,-0.6583,-1.272,-1.8876,0.1222,-0.3875,1.3209,0.836,1.4931,2.0165,1.8202,1.314,0.4922,0.3692,0.7111,1.1793,1.8376,1.1152,10,11,1.2008,1,1,15.42,0,10,1,72.3,6,4,6,2,9,0,2
614.177,574.672,520.259,-1.0299,0.2691,0.3463,-1.0823,2.4969,2.4394,0.5121,0.9674,-0.4687,1.1101,-0.0614,-0.5928,-0.9827,-0.687,-1.3692,2.0054,-0.6583,0.2705,-0.524,1.8839,0.0995,1.8245,0.1915,1.3517,0.7743,0.2142,1.314,1.3671,-0.3629,0.5604,0.0477,1.0068,0.6769,7,8,-0.092,1,1,15.5,0,4,3,26.8,5,5,5,2,9,0,2
488.262,505.659,455.265,-0.7192,-1.079,-0.6566,-0.7602,-0.1228,0.5015,0.5299,0.8242,-0.3184,-0.4347,-0.0614,-0.5928,-0.1652,1.4083,-1.071,1.1811,-0.6583,0.2705,0.409,1.8839,0.0977,1.8245,0.1915,1.0741,2.0165,0.2336,-0.2023,0.871,-0.1443,0.0187,1.1849,0.9673,0.4724,10,9,0.8565,0,0,15.92,0,7,2,81.13,5,5,4,2,9,0,2
527.705,526.464,440.732,-0.0974,-1.4728,-0.9778,-0.68,2.0421,1.0418,0.589,0.1655,-1.7178,0.2549,-0.1433,0.1869,-0.523,1.8905,-0.6545,-0.5707,1.0844,1.4221,0.795,-0.9937,-2.7114,0.9888,-0.9282,0.088,1.458,0.0837,-0.4671,-1.1911,-0.8694,-0.9767,0.2646,-1.9141,-1.1225,5,4,0.4221,0,0,15.5,0,6,1,81.13,6,6,5,2,9,0,1
494.586,464.665,420.031,-2.4266,1.4601,-0.9778,-0.5553,-0.1228,0.3701,1.0611,0.8022,-0.553,-1.9222,-0.0614,-0.5928,-1.4829,-0.687,-1.034,0.7262,-1.1507,0.2705,0.795,0.1222,0.5046,1.3209,-0.0791,0.5102,1.3514,-0.5072,0.7015,0.871,-0.3827,-0.3111,1.1793,-0.4362,-0.2219,10,9,-0.1476,0,0,15.25,-1,2,3,43.85,5,5,1,2,8,0,2
